timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
1062756782,0,37.4559387,126.9542041,165.363,183.82,1725536390900359,11141125,0.30100003,3.1415925,0.947,1.2950001,0.51,0.81,69,14,0.013,0.006,-0.011000001,-0.013,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1062959782,0,37.4559387,126.9542041,165.36,183.817,1725536391100359,11141125,0.335,3.1415925,0.947,1.294,0.51,0.81,69,12,0.032,-0.007,0.031000001,-0.007,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1063057792,0,37.4559387,126.9542041,165.354,183.811,1725536391200359,11141125,0.36400002,3.1415925,0.947,1.2930001,0.51,0.81,69,12,0.09,0.080000006,-0.041,-0.003,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1063156799,0,37.4559387,126.9542041,165.351,183.80700000000002,1725536391300359,11141125,0.30600002,3.1415925,0.947,1.2930001,0.51,0.81,69,12,0.039,0.016,0.035,-0.0050000004,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1063256785,0,37.4559387,126.95420419999999,165.35,183.80700000000002,1725536391400359,11141125,0.37,3.1415925,0.947,1.2930001,0.51,0.81,69,12,0.038000003,-0.036000002,0.013,-0.0050000004,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1063358079,0,37.455938599999996,126.95420419999999,165.338,183.79500000000002,1725536391500359,11141125,0.32500002,3.1415925,0.947,1.292,0.51,0.81,69,12,0.028,0.023000002,0.015000001,0.016,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1063457084,0,37.455938599999996,126.95420419999999,165.333,183.79,1725536391600359,11141125,0.33100003,3.1415925,0.947,1.292,0.51,0.81,69,12,0.032,-0.027,0.018000001,0.017,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1063556164,0,37.455938599999996,126.95420419999999,165.327,183.78300000000002,1725536391700359,11141125,0.312,3.1415925,0.947,1.292,0.51,0.81,69,12,0.010000001,0.008,-0.007,0.053000003,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1063655100,0,37.455938599999996,126.95420419999999,165.324,183.781,1725536391800359,11141125,0.33800003,3.1415925,0.947,1.291,0.51,0.81,69,12,0.038000003,0.036000002,0.012,0.0050000004,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1063755832,0,37.455938599999996,126.95420419999999,165.33100000000002,183.788,1725536391900359,11141125,0.289,3.1415925,0.947,1.291,0.51,0.81,69,12,0.018000001,-0.007,0.016,0.023000002,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1063864839,0,37.455938499999995,126.95420419999999,165.324,183.781,1725536392000359,11141125,0.35300002,3.1415925,0.947,1.2900001,0.51,0.81,69,8,0.069000006,-0.069000006,0.009000001,0.012,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1063958784,0,37.455938499999995,126.9542043,165.322,183.779,1725536392100359,11141125,0.32700002,3.1415925,0.947,1.2900001,0.51,0.81,69,8,0.025,-0.023000002,-0.011000001,-0.019000001,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1064057798,0,37.4559384,126.9542043,165.31300000000002,183.77,1725536392200359,11141125,0.36100003,3.1415925,0.94600004,1.2900001,0.51,0.81,69,8,0.062000003,-0.060000002,0.015000001,0.0,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1064158869,0,37.4559383,126.9542043,165.314,183.77,1725536392300359,11141125,0.33,3.1415925,0.94600004,1.289,0.51,0.81,69,8,0.045,-0.043,-0.013,0.014,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1064257786,0,37.4559383,126.9542043,165.305,183.762,1725536392400359,11141125,0.319,3.1415925,0.94600004,1.289,0.51,0.81,69,8,0.057000004,-0.054,0.018000001,0.046000004,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1064357782,0,37.4559382,126.9542043,165.304,183.761,1725536392500359,11141125,0.312,3.1415925,0.94600004,1.289,0.51,0.81,69,8,0.030000001,-0.024,-0.017,0.022000002,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1064456784,0,37.4559382,126.9542043,165.30700000000002,183.764,1725536392600359,11141125,0.33200002,3.1415925,0.94600004,1.2880001,0.51,0.81,69,8,0.061000004,-0.002,0.061000004,-0.040000003,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1064557955,0,37.4559382,126.9542044,165.306,183.762,1725536392700359,11141125,0.37,3.1415925,0.94600004,1.2880001,0.51,0.81,69,8,0.078,-0.074,0.023000002,-0.010000001,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1064656172,0,37.4559381,126.9542044,165.298,183.754,1725536392800358,11141125,0.32200003,3.1415925,0.94600004,1.2880001,0.51,0.81,69,8,0.029000001,0.024,0.017,0.004,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1064757783,0,37.4559381,126.9542044,165.293,183.749,1725536392900358,11141125,0.32200003,3.1415925,0.94600004,1.2880001,0.51,0.81,69,8,0.049000002,-0.038000003,-0.032,-0.004,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1064865819,0,37.4559381,126.9542044,165.29500000000002,183.752,1725536393000358,11141125,0.35000002,3.1415925,0.94600004,1.2870001,0.51,0.81,69,8,0.032,0.032,0.003,0.025,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1064959782,0,37.4559381,126.9542044,165.302,183.758,1725536393100358,11141125,0.35200003,3.1415925,0.94600004,1.2870001,0.51,0.81,69,8,0.043,-0.042000003,-0.008,-0.001,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1065057792,0,37.455937999999996,126.9542044,165.294,183.75,1725536393200358,11141125,0.31800002,3.1415925,0.94600004,1.2870001,0.51,0.81,69,8,0.035,-0.028,-0.020000001,0.011000001,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1065156783,0,37.455937999999996,126.9542044,165.29500000000002,183.752,1725536393300358,11141125,0.312,3.1415925,0.94600004,1.2870001,0.51,0.81,69,8,0.032,-0.023000002,-0.023000002,0.028,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1065255795,0,37.455937899999995,126.9542043,165.288,183.745,1725536393400358,11141125,0.317,3.1415925,0.94600004,1.2870001,0.51,0.81,69,8,0.029000001,-0.012,-0.026,0.030000001,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1065355810,0,37.455937899999995,126.9542044,165.287,183.744,1725536393500358,11141125,0.36200002,3.1415925,0.94600004,1.286,0.51,0.81,69,8,0.039,-0.023000002,0.032,-0.0050000004,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1065454786,0,37.455937899999995,126.9542043,165.294,183.75,1725536393600358,11141125,0.356,3.1415925,0.94600004,1.286,0.51,0.81,69,8,0.029000001,0.012,-0.027,0.008,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1065556782,0,37.455937899999995,126.9542044,165.299,183.755,1725536393700358,11141125,0.33800003,3.1415925,0.94600004,1.286,0.51,0.81,69,8,0.049000002,-0.008,0.049000002,-0.038000003,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1065656816,0,37.455937899999995,126.9542044,165.304,183.761,1725536393800358,11141125,0.33,3.1415925,0.94600004,1.286,0.51,0.81,69,8,0.068,-0.062000003,-0.030000001,-0.016,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1065758349,0,37.4559378,126.9542043,165.30100000000002,183.758,1725536393900358,11141125,0.342,3.1415925,0.94600004,1.286,0.51,0.81,69,8,0.032,0.008,-0.031000001,0.024,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1065864784,0,37.4559378,126.9542043,165.303,183.76,1725536394000358,11141125,0.35900003,3.1415925,0.94600004,1.2850001,0.51,0.81,69,13,0.040000003,-0.040000003,-0.004,-0.009000001,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1065961785,0,37.4559377,126.9542043,165.3,183.756,1725536394100358,11141125,0.31,3.1415925,0.94600004,1.2850001,0.51,0.81,69,13,0.035,-0.027,-0.022000002,0.026,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1066059855,0,37.4559377,126.9542043,165.298,183.755,1725536394200358,11141125,0.354,3.1415925,0.94600004,1.2850001,0.51,0.81,69,13,0.040000003,0.037,-0.015000001,0.044000003,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1066158823,0,37.4559377,126.9542043,165.296,183.75300000000001,1725536394300358,11141125,0.298,3.1415925,0.94600004,1.2850001,0.51,0.81,69,13,0.016,-0.006,-0.015000001,-0.006,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1066257790,0,37.4559377,126.95420419999999,165.3,183.756,1725536394400358,11141125,0.321,3.1415925,0.94600004,1.2850001,0.51,0.81,69,13,0.07,-0.007,-0.07,0.028,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1066358787,0,37.4559377,126.95420419999999,165.3,183.757,1725536394500358,11141125,0.30200002,3.1415925,0.94600004,1.284,0.51,0.81,69,13,0.049000002,0.034,0.036000002,0.045,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1066459783,0,37.4559377,126.95420419999999,165.299,183.755,1725536394600358,11141125,0.33800003,3.1415925,0.94600004,1.284,0.51,0.81,69,13,0.033,0.0050000004,-0.033,0.016,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1066561968,0,37.4559377,126.95420419999999,165.294,183.751,1725536394700358,11141125,0.30900002,3.1415925,0.94600004,1.284,0.51,0.81,69,13,0.040000003,-0.007,0.039,0.016,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1066660937,0,37.4559377,126.95420419999999,165.304,183.76,1725536394800358,11141125,0.33800003,3.1415925,0.94600004,1.284,0.51,0.81,69,13,0.045,0.018000001,-0.041,-0.006,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1066759918,0,37.4559378,126.95420419999999,165.297,183.754,1725536394900358,11141125,0.351,3.1415925,0.94600004,1.284,0.51,0.81,69,13,0.087000005,0.087000005,-0.002,-0.018000001,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1066869014,0,37.4559378,126.9542041,165.314,183.77100000000002,1725536395000358,11141125,0.31800002,3.1415925,0.94600004,1.2830001,0.51,0.81,69,6,0.048,0.047000002,0.009000001,-0.038000003,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1066967781,0,37.455937899999995,126.9542041,165.314,183.77100000000002,1725536395100358,11141125,0.356,3.1415925,0.94600004,1.2830001,0.51,0.81,69,6,0.074,0.072000004,-0.014,-0.020000001,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1067059782,0,37.455937999999996,126.95420419999999,165.33100000000002,183.787,1725536395200358,11141125,0.31500003,2.151438,0.94600004,1.2830001,0.51,0.81,69,6,0.15100001,0.15,0.022000002,-0.149,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1067157783,0,37.4559381,126.95420419999999,165.348,183.805,1725536395300358,11141125,0.31100002,2.027678,0.94600004,1.2820001,0.51,0.81,69,6,0.16100001,0.15900001,0.024,-0.17400001,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1067258784,0,37.4559382,126.9542043,165.364,183.821,1725536395400358,11141125,0.31100002,1.8735365,0.94600004,1.2820001,0.51,0.81,69,6,0.19800001,0.101,0.17,-0.284,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1067358784,0,37.4559383,126.95420449999999,165.392,183.84900000000002,1725536395500357,11141125,0.31300002,1.5391927,0.94600004,1.2820001,0.51,0.81,69,6,0.22600001,0.20300001,0.09900001,-0.25300002,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1067459783,0,37.455938499999995,126.9542046,165.425,183.882,1725536395600357,11141125,0.321,1.8504612,0.94600004,1.2830001,0.51,0.81,69,6,0.19700001,0.127,0.15,-0.23600002,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
1067558785,0,37.455938599999996,126.95420469999999,165.44400000000002,183.901,1725536395700357,11141125,0.319,2.040907,0.947,1.2830001,0.51,0.81,69,6,0.164,0.156,0.05,-0.215,3.3458917,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
