timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
818769844,0,37.4559346,126.9542049,168.704,187.161,1725542685999896,11141125,0.316,3.1415925,0.9250001,1.363,0.53,0.83,65,8,0.015000001,-0.008,0.013,0.032,0.0,0,nan,0.0,0.0,0.0,0,4,2,1,1,31,0,0,0
819167782,0,37.4559345,126.95420469999999,168.699,187.155,1725542686399895,11141125,0.35500002,3.1415925,0.924,1.363,0.53,0.83,65,8,0.043,0.043,-0.003,0.004,0.0,0,nan,0.0,0.0,0.0,0,4,2,1,1,31,0,0,0
819266840,0,37.4559345,126.95420469999999,168.70000000000002,187.157,1725542686499895,11141125,0.34300002,3.1415925,0.924,1.363,0.53,0.83,65,8,0.012,-0.010000001,0.006,0.001,0.0,0,nan,0.0,0.0,0.0,0,4,2,1,1,31,0,0,0
819366784,0,37.4559345,126.9542046,168.692,187.149,1725542686599895,11141125,0.317,3.1415925,0.924,1.3620001,0.53,0.83,65,8,0.062000003,0.040000003,-0.047000002,0.026,0.0,0,nan,0.0,0.0,0.0,0,4,2,1,1,31,0,0,0
819463795,0,37.4559345,126.9542046,168.697,187.154,1725542686699895,11141125,0.326,3.1415925,0.924,1.3620001,0.53,0.83,65,8,0.059000004,0.038000003,0.045,-0.024,0.0,0,nan,0.0,0.0,0.0,0,4,2,1,1,31,0,0,0
819565009,0,37.4559345,126.9542046,168.708,187.165,1725542686799895,11141125,0.32200003,3.1415925,0.924,1.3620001,0.53,0.83,65,8,0.027,-0.018000001,-0.021000002,-0.004,0.0,0,nan,0.0,0.0,0.0,0,4,2,1,1,31,0,0,0
819663783,0,37.4559345,126.9542046,168.705,187.161,1725542686899895,11141125,0.321,3.1415925,0.924,1.3620001,0.53,0.83,65,8,0.023000002,0.023000002,0.006,0.021000002,0.0,0,nan,0.0,0.0,0.0,0,4,2,1,1,31,0,0,0
819772784,0,37.4559345,126.9542046,168.709,187.166,1725542686999896,11141125,0.312,3.1415925,0.92300004,1.3620001,0.53,0.83,65,6,0.026,-0.009000001,0.024,0.024,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,31,0,0,0
819865786,0,37.4559344,126.95420449999999,168.709,187.166,1725542687099895,11141125,0.312,3.1415925,0.92300004,1.3620001,0.53,0.83,65,6,0.034,-0.014,-0.031000001,0.047000002,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,31,0,0,0
819966785,0,37.4559344,126.95420449999999,168.708,187.16400000000002,1725542687199895,11141125,0.33800003,3.1415925,0.92300004,1.3620001,0.53,0.83,65,6,0.066,-0.064,0.016,-0.024,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,31,0,0,0
820066791,0,37.4559344,126.95420449999999,168.703,187.16,1725542687299895,11141125,0.31500003,3.1415925,0.92300004,1.3610001,0.53,0.83,65,6,0.039,0.038000003,0.011000001,0.05,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,31,0,0,0
820164784,0,37.4559344,126.95420449999999,168.70600000000002,187.162,1725542687399895,11141125,0.354,3.1415925,0.92300004,1.3610001,0.53,0.83,65,6,0.047000002,0.047000002,-0.002,-0.001,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,31,0,0,0
820265920,0,37.4559344,126.9542044,168.717,187.173,1725542687499895,11141125,0.32700002,3.1415925,0.92300004,1.3610001,0.53,0.83,65,6,0.07300001,-0.061000004,-0.041,-0.032,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,31,0,0,0
820366801,0,37.455934299999996,126.9542043,168.724,187.181,1725542687599895,11141125,0.31,3.1415925,0.92300004,1.3610001,0.53,0.83,65,6,0.051000003,0.045,-0.025,0.062000003,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,31,0,0,0
820465784,0,37.455934299999996,126.9542043,168.723,187.18,1725542687699895,11141125,0.30800003,3.1415925,0.92300004,1.3610001,0.53,0.83,65,6,0.044000003,0.015000001,0.041,-0.014,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,31,0,0,0
820563820,0,37.455934299999996,126.9542043,168.721,187.178,1725542687799895,11141125,0.30600002,3.1415925,0.92300004,1.3610001,0.53,0.83,65,6,0.047000002,-0.012,-0.046000004,-0.017,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,30,0,0,0
820662785,0,37.455934299999996,126.9542043,168.722,187.179,1725542687899894,11141125,0.3,3.1415925,0.92300004,1.3610001,0.53,0.83,65,6,0.040000003,0.0050000004,0.039,0.004,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,30,0,0,0
820775782,0,37.455934299999996,126.9542043,168.725,187.181,1725542687999895,11141125,0.321,3.1415925,0.92300004,1.3610001,0.53,0.83,65,7,0.009000001,0.009000001,0.003,-0.027,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,30,0,0,0
820871783,0,37.455934299999996,126.95420419999999,168.735,187.192,1725542688099894,11141125,0.33400002,3.1415925,0.92300004,1.3610001,0.53,0.83,65,7,0.023000002,0.018000001,-0.014,0.0,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,30,0,0,0
820965786,0,37.455934299999996,126.95420419999999,168.754,187.211,1725542688199894,11141125,0.34100002,3.1415925,0.92200005,1.3610001,0.53,0.83,65,7,0.022000002,-0.022000002,0.001,0.024,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,30,0,0,0
821065957,0,37.4559342,126.95420419999999,168.747,187.204,1725542688299894,11141125,0.324,3.1415925,0.92200005,1.3610001,0.53,0.83,65,7,0.011000001,0.010000001,0.0050000004,0.011000001,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,30,0,0,0
821167784,0,37.455934299999996,126.9542041,168.754,187.211,1725542688399894,11141125,0.35200003,3.1415925,0.92200005,1.3610001,0.53,0.83,65,7,0.048,0.045,-0.017,-0.017,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,30,0,0,0
821267784,0,37.4559342,126.9542041,168.754,187.211,1725542688499894,11141125,0.32900003,3.1415925,0.92200005,1.3610001,0.53,0.83,65,7,0.030000001,-0.025,-0.016,-0.012,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,30,0,0,0
821366781,0,37.4559342,126.9542041,168.747,187.204,1725542688599894,11141125,0.354,3.1415925,0.92200005,1.3610001,0.53,0.83,65,7,0.049000002,-0.049000002,0.0,0.021000002,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,30,0,0,0
821464783,0,37.4559341,126.95420399999999,168.751,187.208,1725542688699894,11141125,0.30800003,3.1415925,0.92200005,1.36,0.53,0.83,65,7,0.031000001,0.009000001,-0.030000001,-0.015000001,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,30,0,0,0
821564783,0,37.4559341,126.95420399999999,168.752,187.209,1725542688799894,11141125,0.32000002,3.1415925,0.92200005,1.36,0.53,0.83,65,7,0.018000001,-0.010000001,-0.015000001,0.004,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,32,0,0,0
821665786,0,37.455934,126.9542039,168.742,187.199,1725542688899894,11141125,0.35700002,3.1415925,0.92200005,1.36,0.53,0.83,65,7,0.062000003,-0.058000002,-0.022000002,0.015000001,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,32,0,0,0
821775783,0,37.455934,126.9542039,168.755,187.21200000000002,1725542688999895,11141125,0.35700002,3.1415925,0.92200005,1.36,0.53,0.83,65,11,0.05,0.049000002,-0.008,-0.019000001,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,32,0,0,0
821870784,0,37.455934,126.9542039,168.768,187.225,1725542689099894,11141125,0.314,3.1415925,0.92200005,1.3610001,0.53,0.83,65,11,0.037,0.009000001,0.036000002,-0.065000005,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,32,0,0,0
821965935,0,37.455934,126.9542039,168.763,187.22,1725542689199894,11141125,0.35000002,3.1415925,0.92200005,1.3610001,0.53,0.83,65,11,0.05,0.049000002,0.009000001,-0.046000004,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,32,0,0,0
822064790,0,37.455934,126.9542039,168.767,187.22400000000002,1725542689299894,11141125,0.33400002,3.1415925,0.92200005,1.3610001,0.53,0.83,65,11,0.010000001,0.006,0.008,-0.016,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,32,0,0,0
822165784,0,37.455934,126.95420379999999,168.778,187.235,1725542689399894,11141125,0.33800003,3.1415925,0.92300004,1.3610001,0.53,0.83,65,11,0.052,0.043,-0.029000001,-0.052,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,32,0,0,0
822264785,0,37.4559341,126.95420379999999,168.778,187.235,1725542689499894,11141125,0.35300002,3.1415925,0.92300004,1.3610001,0.53,0.83,65,11,0.059000004,0.056,0.019000001,-0.047000002,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,32,0,0,0
822362784,0,37.4559341,126.95420379999999,168.792,187.249,1725542689599894,11141125,0.317,3.1415925,0.92300004,1.3610001,0.53,0.83,65,11,0.027,0.011000001,0.025,-0.07700001,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,32,0,0,0
822461784,0,37.4559341,126.95420379999999,168.796,187.25300000000001,1725542689699894,11141125,0.32000002,3.1415925,0.92300004,1.3620001,0.53,0.83,65,11,0.08400001,0.031000001,0.078,-0.014,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,32,0,0,0
822564783,0,37.4559341,126.95420379999999,168.802,187.25900000000001,1725542689799894,11141125,0.344,3.1415925,0.924,1.3620001,0.53,0.83,65,11,0.065000005,0.046000004,0.046000004,-0.046000004,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,32,0,0,0
822664790,0,37.4559341,126.9542039,168.81,187.267,1725542689899894,11141125,0.314,3.1415925,0.924,1.3620001,0.53,0.83,65,11,0.055000003,0.014,0.053000003,-0.125,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,31,0,0,0
822776793,0,37.4559341,126.95420399999999,168.815,187.272,1725542689999895,11141125,0.33400002,1.86311,0.9250001,1.3620001,0.53,0.83,65,9,0.193,0.12100001,0.15,-0.149,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,32,0,0,0
822875784,0,37.455934299999996,126.9542041,168.82500000000002,187.282,1725542690099894,11141125,0.354,1.3517779,0.9250001,1.363,0.53,0.83,65,9,0.259,0.20400001,0.16100001,-0.14,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,32,0,0,0
822966913,0,37.4559344,126.9542043,168.85,187.30700000000002,1725542690199894,11141125,0.34300002,1.410359,0.92600006,1.363,0.53,0.83,65,9,0.264,0.18,0.194,-0.23,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,32,0,0,0
823067786,0,37.4559346,126.95420449999999,168.869,187.326,1725542690299894,11141125,0.347,1.1040316,0.92600006,1.3640001,0.53,0.83,65,9,0.34,0.22700001,0.25300002,-0.19000001,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,32,0,0,0
823164786,0,37.4559348,126.9542048,168.89000000000001,187.347,1725542690399894,11141125,0.344,1.1236883,0.92700005,1.365,0.53,0.83,65,9,0.33600003,0.224,0.25100002,-0.202,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,32,0,0,0
823264782,0,37.455935,126.95420499999999,168.912,187.369,1725542690499894,11141125,0.35200003,0.9933469,0.92800003,1.365,0.53,0.83,65,9,0.374,0.294,0.23200001,-0.21800001,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,32,0,0,0
823365783,0,37.4559352,126.9542053,168.937,187.394,1725542690599893,11141125,0.34300002,0.9105896,0.92800003,1.366,0.53,0.83,65,9,0.41300002,0.25800002,0.323,-0.32500002,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,32,0,0,0
823464138,0,37.4559356,126.9542056,168.993,187.449,1725542690699893,11141125,0.35500002,0.79782945,0.929,1.366,0.53,0.83,65,9,0.45000002,0.379,0.24200001,-0.393,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,32,0,0,0
823563786,0,37.4559358,126.9542058,169.02,187.476,1725542690799893,11141125,0.35200003,0.9924211,0.929,1.3670001,0.53,0.83,65,9,0.333,0.303,0.13900001,-0.42800003,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,32,0,0,0
823663784,0,37.455936099999995,126.95420589999999,169.066,187.523,1725542690899893,11141125,0.34100002,1.3446242,0.93000007,1.3670001,0.53,0.83,65,9,0.26200002,0.21000001,0.156,-0.49400002,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,32,0,0,0
823770813,0,37.4559363,126.954206,169.125,187.582,1725542690999894,11141125,0.34300002,1.1112158,0.93100005,1.368,0.53,0.83,65,14,0.328,0.277,0.177,-0.55,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,32,0,0,0
823863784,0,37.4559365,126.9542061,169.186,187.642,1725542691099893,11141125,0.34300002,1.1676655,0.93100005,1.3690001,0.53,0.83,65,14,0.287,0.286,0.020000001,-0.652,0.0,0,nan,0.0,0.0,0.0,0,4,1,1,1,32,0,0,0
