timestamp,armed_time,takeoff_time,nav_state_timestamp,valid_nav_states_mask,can_set_nav_states_mask,failure_detector_status,arming_state,latest_arming_reason,latest_disarming_reason,nav_state_user_intention,nav_state,executor_in_charge,hil_state,vehicle_type,failsafe,failsafe_and_user_took_over,failsafe_defer_state,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,is_vtol,is_vtol_tailsitter,in_transition_mode,in_transition_to_fw,system_type,system_id,component_id,safety_button_available,safety_off,power_input_valid,usb_connected,open_drone_id_system_present,open_drone_id_system_healthy,parachute_system_present,parachute_system_healthy,avoidance_system_required,avoidance_system_valid,rc_calibration_in_progress,calibration_enabled,pre_flight_checks_pass
583814140,583814011,0,583648801,2147411071,8307839,0,2,4,2,14,14,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
583991822,583814011,0,583913904,2147411071,8307839,0,2,4,2,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
584013843,583814011,0,583913904,2147411071,8307839,0,2,4,2,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
584025014,583814011,0,583913904,2147411071,8307839,0,2,4,2,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
584079815,583814011,0,583913904,2147411071,8307839,0,2,4,2,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
584090849,583814011,0,583913904,2147411071,8307839,0,2,4,2,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
584599023,583814011,0,583913904,2147411071,8307839,0,2,4,2,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
585006231,583814011,0,583913904,2147411071,8307839,0,2,4,2,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
585511826,583814011,0,583913904,2147411071,8307839,0,2,4,2,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
586017846,583814011,585984896,583913904,2147411071,8307839,0,2,4,2,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
586524841,583814011,585984896,583913904,2147411071,8307839,0,2,4,2,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
587019826,583814011,585984896,583913904,2147411071,8307839,0,2,4,2,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
587525826,583814011,585984896,583913904,2147411071,8307839,0,2,4,2,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
588031843,583814011,585984896,583913904,2147411071,8307839,0,2,4,2,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
588537830,583814011,585984896,583913904,2147411071,8307839,0,2,4,2,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
589032846,583814011,585984896,583913904,2147411071,8307839,0,2,4,2,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
589539398,583814011,585984896,583913904,2147411071,8307839,0,2,4,2,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
590046353,583814011,585984896,583913904,2147411071,8307839,0,2,4,2,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
590551812,583814011,585984896,583913904,2147411071,8307839,0,2,4,2,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
591058328,583814011,585984896,583913904,2147411071,8307839,0,2,4,2,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
591564881,583814011,585984896,583913904,2147411071,8307839,0,2,4,2,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
592060388,583814011,585984896,583913904,2147411071,8307839,0,2,4,2,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
592565850,583814011,585984896,583913904,2147411071,8307839,0,2,4,2,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
592973771,583814011,585984896,592972952,2147411071,8307839,0,2,4,2,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
593050816,583814011,585984896,592972952,2147411071,8307839,0,2,4,2,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
