timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
387379783,0,37.455931799999995,126.9541919,166.213,184.67000000000002,1725535715499611,11141125,0.31800002,3.1415925,0.92600006,1.2870001,0.51,0.82,68,11,0.044000003,-0.012,0.042000003,-0.006,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
387580809,0,37.455931799999995,126.95419199999999,166.219,184.67600000000002,1725535715699611,11141125,0.305,3.1415925,0.92600006,1.2870001,0.51,0.82,68,11,0.059000004,0.015000001,0.057000004,-0.018000001,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
387679804,0,37.455931799999995,126.95419199999999,166.225,184.681,1725535715799611,11141125,0.30800003,3.1415925,0.9250001,1.2870001,0.51,0.82,68,11,0.053000003,0.032,0.043,-0.022000002,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
387780782,0,37.455931799999995,126.95419199999999,166.222,184.679,1725535715899611,11141125,0.31300002,3.1415925,0.9250001,1.2870001,0.51,0.82,68,11,0.037,-0.002,-0.037,0.024,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
387888805,0,37.4559317,126.95419199999999,166.236,184.693,1725535715999612,11141125,0.303,3.1415925,0.9250001,1.2880001,0.51,0.82,67,14,0.044000003,-0.015000001,-0.041,0.014,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
387988998,0,37.4559317,126.95419199999999,166.227,184.683,1725535716099611,11141125,0.31800002,3.1415925,0.9250001,1.2880001,0.51,0.82,67,14,0.056,0.044000003,0.035,-0.002,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
388078139,0,37.455931799999995,126.95419199999999,166.243,184.70000000000002,1725535716199611,11141125,0.32000002,3.1415925,0.9250001,1.2880001,0.51,0.82,67,14,0.016,-0.001,0.016,-0.012,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
388179782,0,37.4559317,126.95419199999999,166.242,184.698,1725535716299611,11141125,0.349,3.1415925,0.9250001,1.2880001,0.51,0.82,67,14,0.035,0.030000001,-0.020000001,0.023000002,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
388279783,0,37.4559317,126.9541919,166.25300000000001,184.71,1725535716399611,11141125,0.337,3.1415925,0.92600006,1.2880001,0.51,0.82,67,14,0.034,-0.024,0.024,-0.039,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
388380782,0,37.4559317,126.9541919,166.25900000000001,184.715,1725535716499611,11141125,0.319,3.1415925,0.92600006,1.2880001,0.51,0.82,67,14,0.05,-0.039,-0.030000001,-0.007,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
388479784,0,37.4559317,126.9541919,166.263,184.72,1725535716599611,11141125,0.33,3.1415925,0.92600006,1.2880001,0.51,0.82,67,14,0.051000003,-0.048,-0.017,0.013,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
388579784,0,37.4559316,126.9541919,166.26500000000001,184.722,1725535716699611,11141125,0.321,3.1415925,0.92600006,1.2880001,0.51,0.82,67,14,0.059000004,0.048,0.034,-0.003,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
388679809,0,37.4559316,126.9541919,166.27100000000002,184.728,1725535716799611,11141125,0.333,3.1415925,0.92600006,1.2880001,0.51,0.82,67,14,0.029000001,-0.028,0.007,-0.034,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
388779786,0,37.4559316,126.9541919,166.27100000000002,184.727,1725535716899611,11141125,0.344,3.1415925,0.9250001,1.2880001,0.51,0.82,67,14,0.028,0.019000001,-0.020000001,0.017,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
388888784,0,37.4559316,126.9541919,166.272,184.729,1725535716999612,11141125,0.34300002,3.1415925,0.9250001,1.2880001,0.51,0.82,67,11,0.041,-0.025,0.033,-0.030000001,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
388980970,0,37.4559316,126.9541919,166.284,184.741,1725535717099611,11141125,0.298,3.1415925,0.9250001,1.2880001,0.51,0.82,67,11,0.046000004,0.001,0.046000004,0.008,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
389079894,0,37.4559316,126.9541919,166.282,184.739,1725535717199611,11141125,0.32500002,3.1415925,0.9250001,1.2880001,0.51,0.82,67,11,0.019000001,0.018000001,0.008,-0.001,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
389180783,0,37.4559315,126.95419199999999,166.288,184.745,1725535717299610,11141125,0.349,3.1415925,0.9250001,1.2880001,0.51,0.82,67,11,0.05,-0.043,0.025,-0.002,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
389282782,0,37.4559315,126.9541919,166.29,184.747,1725535717399610,11141125,0.30800003,3.1415925,0.9250001,1.2880001,0.51,0.82,67,11,0.044000003,-0.042000003,-0.013,0.063,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
389379812,0,37.4559315,126.9541919,166.29500000000002,184.752,1725535717499610,11141125,0.307,3.1415925,0.9250001,1.2880001,0.51,0.82,67,11,0.035,0.013,0.033,-0.014,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
389479786,0,37.4559315,126.9541919,166.303,184.76,1725535717599610,11141125,0.30200002,3.1415925,0.9250001,1.289,0.51,0.82,67,11,0.010000001,0.008,0.007,0.032,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
389580786,0,37.4559314,126.9541919,166.303,184.75900000000001,1725535717699610,11141125,0.344,3.1415925,0.9250001,1.289,0.51,0.82,67,11,0.029000001,-0.027,0.011000001,0.009000001,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
389680826,0,37.4559314,126.95419199999999,166.30100000000002,184.758,1725535717799610,11141125,0.33200002,3.1415925,0.9250001,1.289,0.51,0.82,67,11,0.037,-0.027,0.026,0.016,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
389780784,0,37.4559314,126.95419199999999,166.305,184.761,1725535717899610,11141125,0.317,3.1415925,0.92600006,1.289,0.51,0.82,67,11,0.009000001,-0.008,-0.003,-0.018000001,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
389894304,0,37.455931299999996,126.95419199999999,166.312,184.769,1725535717999611,11141125,0.335,3.1415925,0.92600006,1.289,0.51,0.82,68,10,0.036000002,-0.016,0.032,0.003,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
389989790,0,37.455931299999996,126.95419199999999,166.327,184.784,1725535718099610,11141125,0.36400002,3.1415925,0.92600006,1.2900001,0.51,0.82,68,10,0.083000004,-0.07,0.044000003,-0.037,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
390082752,0,37.455931299999996,126.95419199999999,166.339,184.796,1725535718199610,11141125,0.298,3.1415925,0.92600006,1.2900001,0.51,0.82,68,10,0.044000003,0.043,-0.009000001,-0.15100001,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
390185889,0,37.455931199999995,126.95419199999999,166.364,184.821,1725535718299610,11141125,0.326,2.8756688,0.92600006,1.2900001,0.51,0.82,68,10,0.108,-0.106000006,0.021000002,-0.192,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
390284808,0,37.4559311,126.95419199999999,166.373,184.83,1725535718399610,11141125,0.31800002,3.1415925,0.92700005,1.2900001,0.51,0.82,68,10,0.059000004,-0.030000001,0.051000003,-0.23700002,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
390382783,0,37.4559311,126.9541921,166.41,184.867,1725535718499610,11141125,0.32000002,3.1415925,0.92700005,1.2900001,0.51,0.82,68,10,0.082,0.038000003,0.07300001,-0.158,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
390483783,0,37.455931199999995,126.9541921,166.442,184.899,1725535718599610,11141125,0.31500003,3.1415925,0.92800003,1.291,0.51,0.82,68,10,0.058000002,0.025,0.052,-0.20400001,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
390585783,0,37.455931199999995,126.9541921,166.476,184.933,1725535718699610,11141125,0.312,3.1415925,0.92800003,1.291,0.51,0.82,68,10,0.044000003,-0.013,0.042000003,-0.224,0.0,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
