timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
224506785,0,37.455938499999995,126.9541895,167.632,186.089,1725538998900177,11141125,0.24800001,3.1415925,0.71400005,1.1170001,0.63,0.94,66,11,0.053000003,0.040000003,0.035,0.033,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
224710783,0,37.455938499999995,126.9541895,167.633,186.09,1725538999100177,11141125,0.26000002,3.1415925,0.71300006,1.116,0.63,0.94,66,11,0.055000003,0.054,0.010000001,0.017,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
224803796,0,37.455938499999995,126.9541895,167.627,186.084,1725538999200177,11141125,0.238,3.1415925,0.71300006,1.116,0.63,0.94,66,8,0.042000003,-0.039,0.014,0.035,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
224908783,0,37.455938499999995,126.9541895,167.641,186.097,1725538999300176,11141125,0.273,3.1415925,0.71300006,1.116,0.63,0.94,66,8,0.05,-0.043,0.026,-0.002,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
225007784,0,37.455938499999995,126.95418959999999,167.639,186.096,1725538999400176,11141125,0.24800001,3.1415925,0.71300006,1.116,0.63,0.94,66,8,0.026,0.014,0.022000002,0.056,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
225106783,0,37.4559384,126.95418959999999,167.637,186.094,1725538999500176,11141125,0.27800003,3.1415925,0.71300006,1.116,0.63,0.94,66,8,0.034,-0.030000001,0.017,-0.020000001,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
225208782,0,37.4559384,126.95418959999999,167.641,186.098,1725538999600176,11141125,0.252,3.1415925,0.71300006,1.116,0.63,0.94,66,8,0.015000001,-0.003,0.014,-0.026,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
225305782,0,37.4559384,126.95418959999999,167.639,186.096,1725538999700176,11141125,0.21900001,3.1415925,0.71300006,1.116,0.63,0.94,66,8,0.034,-0.019000001,-0.028,0.029000001,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
225404783,0,37.4559384,126.95418959999999,167.644,186.101,1725538999800176,11141125,0.24100001,3.1415925,0.71300006,1.116,0.63,0.94,66,8,0.051000003,0.008,0.051000003,0.017,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
225505782,0,37.4559384,126.95418959999999,167.649,186.106,1725538999900176,11141125,0.257,3.1415925,0.71300006,1.115,0.63,0.94,66,8,0.015000001,-0.013,-0.006,-0.017,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
225612790,0,37.4559384,126.95418959999999,167.651,186.108,1725539000000176,11141125,0.25300002,3.1415925,0.712,1.115,0.63,0.94,66,8,0.034,0.032,0.010000001,0.011000001,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
225701782,0,37.4559384,126.95418959999999,167.65,186.106,1725539000100176,11141125,0.26200002,3.1415925,0.712,1.115,0.63,0.94,66,8,0.031000001,-0.031000001,-0.006,-0.016,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
225807804,0,37.4559384,126.95418959999999,167.655,186.111,1725539000200176,11141125,0.27600002,3.1415925,0.712,1.115,0.63,0.94,66,8,0.022000002,0.022000002,-0.002,0.016,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
225923782,0,37.4559384,126.95418959999999,167.649,186.106,1725539000300176,11141125,0.279,3.1415925,0.712,1.115,0.63,0.94,66,8,0.016,0.013,-0.010000001,0.019000001,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
226002794,0,37.4559383,126.95418959999999,167.65,186.106,1725539000400176,11141125,0.246,3.1415925,0.712,1.115,0.63,0.94,66,8,0.061000004,-0.058000002,0.021000002,0.05,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
226107782,0,37.4559383,126.95418959999999,167.65200000000002,186.109,1725539000500176,11141125,0.246,3.1415925,0.712,1.115,0.63,0.94,66,8,0.014,-0.0050000004,0.013,0.023000002,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
226206808,0,37.4559383,126.95418959999999,167.655,186.112,1725539000600176,11141125,0.25100002,3.1415925,0.71300006,1.116,0.63,0.94,66,8,0.058000002,0.024,-0.053000003,-0.064,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
226306784,0,37.4559383,126.95418959999999,167.662,186.119,1725539000700176,11141125,0.298,3.1415925,0.71300006,1.116,0.63,0.94,66,8,0.053000003,-0.037,0.038000003,-0.009000001,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
226406782,0,37.4559383,126.95418959999999,167.674,186.13,1725539000800176,11141125,0.29200003,3.1415925,0.71300006,1.116,0.63,0.94,66,8,0.052,0.052,-0.001,0.007,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
226504783,0,37.4559383,126.95418959999999,167.68200000000002,186.139,1725539000900176,11141125,0.25,3.1415925,0.71400005,1.1170001,0.63,0.94,66,8,0.033,0.012,0.031000001,0.009000001,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
226608797,0,37.4559383,126.95418959999999,167.689,186.14600000000002,1725539001000176,11141125,0.30200002,3.1415925,0.71400005,1.1170001,0.63,0.94,66,8,0.078,0.078,0.0,0.020000001,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
226707316,0,37.4559384,126.9541895,167.69400000000002,186.151,1725539001100176,11141125,0.25800002,3.1415925,0.71500003,1.118,0.63,0.94,66,8,0.063,0.063,-0.003,-0.045,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
226806785,0,37.455938499999995,126.9541895,167.702,186.15800000000002,1725539001200176,11141125,0.3,2.7274196,0.71500003,1.1190001,0.63,0.94,66,7,0.09900001,0.09900001,0.004,0.025,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
226905368,0,37.455938499999995,126.9541895,167.708,186.165,1725539001300176,11141125,0.266,2.8059492,0.716,1.1190001,0.63,0.94,66,7,0.093,0.085,-0.038000003,-0.080000006,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
227006782,0,37.455938599999996,126.95418939999999,167.733,186.19,1725539001400176,11141125,0.256,3.1415925,0.717,1.12,0.63,0.94,66,7,0.065000005,0.053000003,-0.037,-0.20700002,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
227109806,0,37.455938599999996,126.95418939999999,167.747,186.204,1725539001500176,11141125,0.259,3.1415925,0.71800005,1.121,0.63,0.94,66,7,0.065000005,0.019000001,-0.062000003,-0.202,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
227209783,0,37.455938599999996,126.95418919999999,167.791,186.248,1725539001600176,11141125,0.264,2.239208,0.71900004,1.123,0.63,0.94,66,7,0.136,-0.009000001,-0.135,-0.32900003,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
227310844,0,37.455938499999995,126.954189,167.826,186.28300000000002,1725539001700176,11141125,0.273,1.5314814,0.72,1.1240001,0.63,0.94,66,7,0.209,-0.072000004,-0.19700001,-0.323,5.399291,0,nan,0.0,0.0,0.0,0,4,1,1,1,27,0,0,0
