timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
95239941,0,37.4559387,126.9541934,164.56900000000002,183.026,1725533734200146,11141125,0.14600001,2.076322,0.45700002,0.83000004,0.52,0.78999996,72,4,0.060000002,-0.012,-0.059000004,-0.012,0.8105997,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
95348716,0,37.4559387,126.9541934,164.566,183.023,1725533734300146,11141125,0.17600001,2.5975308,0.45700002,0.83000004,0.52,0.78999996,72,4,0.046000004,0.019000001,0.042000003,0.063,0.8105997,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
95448715,0,37.4559387,126.9541934,164.56900000000002,183.025,1725533734400146,11141125,0.14,2.9179952,0.45700002,0.83000004,0.52,0.78999996,72,4,0.043,-0.041,-0.014,-0.002,0.8105997,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
95546716,0,37.4559387,126.95419349999999,164.573,183.029,1725533734500146,11141125,0.14,2.5452914,0.45700002,0.83000004,0.52,0.78999996,72,4,0.052,-0.003,0.052,0.014,0.8105997,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
95646715,0,37.4559387,126.95419349999999,164.579,183.036,1725533734600146,11141125,0.12100001,2.4200091,0.45700002,0.83000004,0.52,0.78999996,72,4,0.058000002,0.056,-0.015000001,-0.014,0.8105997,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
95747785,0,37.4559387,126.95419349999999,164.585,183.041,1725533734700146,11141125,0.123,2.1895163,0.45600003,0.83000004,0.52,0.78999996,72,4,0.066,-0.059000004,0.030000001,0.028,0.8105997,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
95845717,0,37.455938599999996,126.95419349999999,164.584,183.041,1725533734800146,11141125,0.158,3.1415925,0.45600003,0.83000004,0.52,0.78999996,72,6,0.036000002,0.034,-0.009000001,0.029000001,0.8105997,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
95949717,0,37.4559387,126.95419349999999,164.588,183.044,1725533734900146,11141125,0.141,3.1415925,0.45600003,0.83000004,0.52,0.78999996,72,6,0.021000002,0.021000002,0.0050000004,-0.016,0.8105997,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
96061728,0,37.455938599999996,126.95419349999999,164.589,183.046,1725533735000146,11141125,0.126,3.1415925,0.45600003,0.83000004,0.52,0.78999996,72,6,0.044000003,-0.035,0.027,-0.008,0.8105997,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
96147334,0,37.4559387,126.95419349999999,164.595,183.052,1725533735100146,11141125,0.125,1.8364094,0.45600003,0.83000004,0.52,0.78999996,72,6,0.085,0.062000003,-0.058000002,0.014,0.8105997,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
96253939,0,37.4559387,126.95419349999999,164.596,183.053,1725533735200145,11141125,0.13100001,2.7119577,0.45600003,0.83000004,0.52,0.78999996,72,6,0.055000003,-0.024,0.049000002,-0.006,0.8105997,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
96353745,0,37.4559387,126.9541936,164.602,183.058,1725533735300145,11141125,0.134,3.1415925,0.45600003,0.83000004,0.52,0.78999996,72,6,0.014,0.014,0.0,0.001,0.8105997,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
96451731,0,37.455938599999996,126.9541936,164.6,183.05700000000002,1725533735400145,11141125,0.16900001,3.1415925,0.45600003,0.83000004,0.52,0.78999996,72,6,0.022000002,-0.021000002,-0.007,0.071,0.8105997,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
96553714,0,37.455938599999996,126.9541936,164.608,183.065,1725533735500145,11141125,0.156,3.1415925,0.45600003,0.82900006,0.52,0.78999996,72,6,0.002,0.001,0.002,-0.016,0.8105997,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
96653844,0,37.455938599999996,126.9541936,164.605,183.061,1725533735600145,11141125,0.12900001,3.1415925,0.45600003,0.82900006,0.52,0.78999996,72,6,0.002,0.002,0.0,-0.002,0.8105997,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
96753714,0,37.455938599999996,126.9541936,164.617,183.074,1725533735700145,11141125,0.16700001,3.1415925,0.45600003,0.82900006,0.52,0.78999996,72,6,0.006,0.001,-0.006,-0.031000001,0.8105997,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
96853731,0,37.455938599999996,126.9541936,164.612,183.06900000000002,1725533735800145,11141125,0.148,3.1415925,0.45600003,0.82900006,0.52,0.78999996,72,4,0.023000002,-0.023000002,-0.001,0.027,0.8105997,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
96953905,0,37.455938599999996,126.9541936,164.62,183.077,1725533735900145,11141125,0.16600001,3.1415925,0.45600003,0.82900006,0.52,0.78999996,72,4,0.037,0.036000002,-0.009000001,0.039,0.8105997,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
97054715,0,37.455938599999996,126.9541936,164.625,183.08100000000002,1725533736000145,11141125,0.165,3.1415925,0.45600003,0.82900006,0.52,0.78999996,72,4,0.029000001,-0.004,-0.029000001,-0.025,0.8105997,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
97161715,0,37.455938599999996,126.9541936,164.627,183.084,1725533736100145,11141125,0.18,3.1415925,0.45600003,0.82900006,0.52,0.78999996,72,4,0.008,-0.008,0.002,-0.036000002,0.8105997,0,nan,0.0,0.0,0.0,0,3,1,1,1,32,0,0,0
