timestamp,armed_time,takeoff_time,nav_state_timestamp,valid_nav_states_mask,can_set_nav_states_mask,failure_detector_status,arming_state,latest_arming_reason,latest_disarming_reason,nav_state_user_intention,nav_state,executor_in_charge,hil_state,vehicle_type,failsafe,failsafe_and_user_took_over,failsafe_defer_state,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,is_vtol,is_vtol_tailsitter,in_transition_mode,in_transition_to_fw,system_type,system_id,component_id,safety_button_available,safety_off,power_input_valid,usb_connected,open_drone_id_system_present,open_drone_id_system_healthy,parachute_system_present,parachute_system_healthy,avoidance_system_required,avoidance_system_valid,rc_calibration_in_progress,calibration_enabled,pre_flight_checks_pass
1062777422,1062777293,0,1062776822,2147411071,8307839,0,2,4,6,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1062936877,1062777293,0,1062776822,2147411071,8307839,0,2,4,6,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1063443813,1062777293,0,1062776822,2147411071,8307839,0,2,4,6,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1063950847,1062777293,0,1062776822,2147411071,8307839,0,2,4,6,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1064457812,1062777293,0,1062776822,2147411071,8307839,0,2,4,6,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1064953027,1062777293,0,1062776822,2147411071,8307839,0,2,4,6,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1065459138,1062777293,1064986487,1062776822,2147411071,8307839,0,2,4,6,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1065964836,1062777293,1064986487,1062776822,2147411071,8307839,0,2,4,6,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1066470940,1062777293,1064986487,1062776822,2147411071,8307839,0,2,4,6,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1066976814,1062777293,1064986487,1062776822,2147411071,8307839,0,2,4,6,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1067482988,1062777293,1064986487,1062776822,2147411071,8307839,0,2,4,6,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1067978028,1062777293,1064986487,1062776822,2147411071,8307839,0,2,4,6,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1068483811,1062777293,1064986487,1062776822,2147411071,8307839,0,2,4,6,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1068989813,1062777293,1064986487,1062776822,2147411071,8307839,0,2,4,6,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1069496811,1062777293,1064986487,1062776822,2147411071,8307839,0,2,4,6,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1070003145,1062777293,1064986487,1062776822,2147411071,8307839,0,2,4,6,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1070508988,1062777293,1064986487,1062776822,2147411071,8307839,0,2,4,6,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1071003811,1062777293,1064986487,1062776822,2147411071,8307839,0,2,4,6,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1071509811,1062777293,1064986487,1062776822,2147411071,8307839,0,2,4,6,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1072017016,1062777293,1064986487,1072016805,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1072149818,1062777293,1064986487,1072016805,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1072161566,1062777293,1064986487,1072160803,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1072204838,1062777293,1064986487,1072160803,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1072711015,1062777293,1064986487,1072160803,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1073018813,1062777293,1064986487,1072160803,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1073524849,1062777293,1064986487,1072160803,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1074031011,1062777293,1064986487,1072160803,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1074537951,1062777293,1064986487,1072160803,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1075043931,1062777293,1064986487,1072160803,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1075549811,1062777293,1064986487,1072160803,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1076045813,1062777293,1064986487,1072160803,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1076551999,1062777293,1064986487,1072160803,2147411071,8307839,0,2,4,6,14,14,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
