length of vehicle status dic : 580, 580
len of vehicle gps position dict : 2865, 2865, 2865, 2865, 2865
WP: [array([ 13.05038518,  28.38638972, -49.99992352]), array([124.36001039, 277.28896207, -49.99276352]), array([252.75077616, -72.0144821 , -49.99457031]), array([109.81747013,  -3.44206876,  -9.9990507 ]), array([-77.8350612 ,  81.76209697,  -9.99900015]), array([-171.82646377,  203.9834358 ,  -29.9944203 ]), array([-81.49763822,  47.25141829, -29.99930288]), array([ 0.,  0., -5.]), array([-0.5, -0. , -5. ])]

1	36.660960	126.341876	5.201000	2024	8	26	3	12	0	399	0
1	36.660960	126.341876	5.213000	2024	8	26	3	12	0	499	0
1	36.660960	126.341875	5.215000	2024	8	26	3	12	0	599	0
1	36.660960	126.341875	5.211000	2024	8	26	3	12	0	699	0
1	36.660961	126.341875	5.220000	2024	8	26	3	12	0	799	0
1	36.660961	126.341875	5.214000	2024	8	26	3	12	0	899	0
1	36.660961	126.341875	5.215000	2024	8	26	3	12	0	999	0
1	36.660961	126.341875	5.215000	2024	8	26	3	12	1	99	0
1	36.660961	126.341875	5.214000	2024	8	26	3	12	1	199	0
1	36.660961	126.341875	5.212000	2024	8	26	3	12	1	299	0
1	36.660961	126.341875	5.223000	2024	8	26	3	12	1	399	0
1	36.660961	126.341875	5.224000	2024	8	26	3	12	1	499	0
1	36.660961	126.341875	5.229000	2024	8	26	3	12	1	599	0
1	36.660961	126.341875	5.231000	2024	8	26	3	12	1	699	0
1	36.660961	126.341875	5.238000	2024	8	26	3	12	1	799	0
1	36.660961	126.341875	5.239000	2024	8	26	3	12	1	899	0
1	36.660961	126.341875	5.239000	2024	8	26	3	12	1	999	0
1	36.660961	126.341875	5.243000	2024	8	26	3	12	2	99	0
1	36.660961	126.341875	5.252000	2024	8	26	3	12	2	199	0
1	36.660961	126.341875	5.254000	2024	8	26	3	12	2	299	0
1	36.660961	126.341875	5.260000	2024	8	26	3	12	2	399	0
1	36.660961	126.341875	5.269000	2024	8	26	3	12	2	499	0
1	36.660961	126.341875	5.274000	2024	8	26	3	12	2	599	0
1	36.660961	126.341875	5.281000	2024	8	26	3	12	2	699	0
1	36.660961	126.341875	5.280000	2024	8	26	3	12	2	799	0
1	36.660961	126.341875	5.287000	2024	8	26	3	12	2	899	0
1	36.660961	126.341875	5.285000	2024	8	26	3	12	2	999	0
1	36.660961	126.341875	5.290000	2024	8	26	3	12	3	99	0
1	36.660961	126.341875	5.291000	2024	8	26	3	12	3	199	0
1	36.660961	126.341875	5.297000	2024	8	26	3	12	3	299	0
1	36.660961	126.341875	5.303000	2024	8	26	3	12	3	399	0
1	36.660961	126.341875	5.301000	2024	8	26	3	12	3	499	0
1	36.660961	126.341875	5.304000	2024	8	26	3	12	3	599	0
1	36.660961	126.341875	5.310000	2024	8	26	3	12	3	699	0
1	36.660961	126.341875	5.310000	2024	8	26	3	12	3	799	0
1	36.660961	126.341875	5.316000	2024	8	26	3	12	3	899	0
1	36.660961	126.341875	5.315000	2024	8	26	3	12	3	999	0
1	36.660961	126.341875	5.326000	2024	8	26	3	12	4	99	0
1	36.660961	126.341875	5.329000	2024	8	26	3	12	4	199	0
1	36.660961	126.341875	5.327000	2024	8	26	3	12	4	299	0
1	36.660961	126.341875	5.323000	2024	8	26	3	12	4	399	0
1	36.660961	126.341875	5.330000	2024	8	26	3	12	4	499	0
1	36.660961	126.341875	5.338000	2024	8	26	3	12	4	599	0
1	36.660961	126.341875	5.336000	2024	8	26	3	12	4	699	0
1	36.660961	126.341875	5.339000	2024	8	26	3	12	4	799	0
1	36.660961	126.341875	5.345000	2024	8	26	3	12	4	899	0
1	36.660961	126.341875	5.341000	2024	8	26	3	12	4	999	0
1	36.660961	126.341875	5.344000	2024	8	26	3	12	5	99	0
1	36.660961	126.341875	5.348000	2024	8	26	3	12	5	199	0
1	36.660961	126.341875	5.350000	2024	8	26	3	12	5	299	0
1	36.660961	126.341875	5.359000	2024	8	26	3	12	5	399	0
1	36.660961	126.341875	5.362000	2024	8	26	3	12	5	499	0
1	36.660961	126.341875	5.370000	2024	8	26	3	12	5	599	0
1	36.660961	126.341875	5.373000	2024	8	26	3	12	5	699	0
1	36.660961	126.341875	5.378000	2024	8	26	3	12	5	799	0
1	36.660961	126.341875	5.378000	2024	8	26	3	12	5	899	0
1	36.660961	126.341875	5.375000	2024	8	26	3	12	5	999	0
1	36.660961	126.341875	5.379000	2024	8	26	3	12	6	99	0
1	36.660961	126.341875	5.373000	2024	8	26	3	12	6	199	0
1	36.660961	126.341875	5.374000	2024	8	26	3	12	6	299	0
1	36.660961	126.341875	5.379000	2024	8	26	3	12	6	399	0
1	36.660961	126.341875	5.389000	2024	8	26	3	12	6	499	0
1	36.660961	126.341875	5.392000	2024	8	26	3	12	6	599	0
1	36.660961	126.341875	5.399000	2024	8	26	3	12	6	699	0
1	36.660961	126.341875	5.393000	2024	8	26	3	12	6	799	0
1	36.660961	126.341875	5.397000	2024	8	26	3	12	6	899	0
1	36.660961	126.341875	5.406000	2024	8	26	3	12	6	999	0
1	36.660961	126.341875	5.402000	2024	8	26	3	12	7	99	0
1	36.660961	126.341875	5.404000	2024	8	26	3	12	7	199	0
1	36.660961	126.341875	5.405000	2024	8	26	3	12	7	299	0
1	36.660961	126.341875	5.410000	2024	8	26	3	12	7	399	0
1	36.660961	126.341875	5.421000	2024	8	26	3	12	7	499	0
1	36.660961	126.341875	5.430000	2024	8	26	3	12	7	599	0
1	36.660961	126.341875	5.431000	2024	8	26	3	12	7	699	0
1	36.660961	126.341875	5.441000	2024	8	26	3	12	7	799	0
1	36.660961	126.341875	5.461000	2024	8	26	3	12	7	899	0
1	36.660961	126.341875	5.471000	2024	8	26	3	12	7	999	0
1	36.660961	126.341876	5.484000	2024	8	26	3	12	8	99	0
1	36.660961	126.341876	5.514000	2024	8	26	3	12	8	199	0
