timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
624445413,0,36.6609726,126.34187589999999,2.86,20.515,1724643200199849,11141125,0.27400002,3.1415925,0.85,1.19,0.48999998,0.72999996,64,63,0.057000004,-0.018000001,0.054,0.026,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
624622819,0,36.6609725,126.3418758,2.861,20.516000000000002,1724643200399849,11141125,0.287,3.1415925,0.84900004,1.19,0.48999998,0.72999996,65,35,0.010000001,-0.008,0.006,-0.007,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
624715891,0,36.6609725,126.3418758,2.864,20.519000000000002,1724643200499849,11141125,0.284,3.1415925,0.84900004,1.19,0.48999998,0.72999996,65,35,0.013,0.010000001,0.008,0.002,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
624822336,0,36.6609725,126.3418758,2.859,20.514,1724643200599849,11141125,0.27600002,3.1415925,0.84900004,1.19,0.48999998,0.72999996,65,35,0.016,0.016,0.0050000004,0.014,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
624922797,0,36.6609725,126.3418758,2.861,20.516000000000002,1724643200699849,11141125,0.28100002,3.1415925,0.84900004,1.19,0.48999998,0.72999996,65,35,0.026,-0.010000001,-0.024,0.034,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
625018791,0,36.6609725,126.3418758,2.866,20.521,1724643200799849,11141125,0.289,3.1415925,0.84900004,1.19,0.48999998,0.72999996,65,35,0.0050000004,0.004,0.003,-0.001,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
625122792,0,36.6609725,126.3418758,2.872,20.527,1724643200899849,11141125,0.287,3.1415925,0.84900004,1.189,0.48999998,0.72999996,65,35,0.034,-0.024,-0.024,0.0,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
625230792,0,36.6609725,126.3418758,2.879,20.534,1724643200999850,11141125,0.287,3.1415925,0.84900004,1.189,0.48999998,0.72999996,65,35,0.026,-0.003,0.026,-0.008,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
625324791,0,36.6609725,126.3418758,2.8810000000000002,20.536,1724643201099849,11141125,0.289,3.1415925,0.84900004,1.189,0.48999998,0.72999996,65,35,0.017,0.017,0.001,0.0050000004,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
625418791,0,36.6609725,126.3418758,2.884,20.539,1724643201199849,11141125,0.28800002,3.1415925,0.84900004,1.189,0.48999998,0.72999996,65,35,0.025,0.024,-0.004,0.012,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
625518230,0,36.6609725,126.3418758,2.8930000000000002,20.548000000000002,1724643201299849,11141125,0.29000002,3.1415925,0.84900004,1.189,0.48999998,0.72999996,65,35,0.048,-0.047000002,-0.010000001,-0.001,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
625614790,0,36.6609725,126.3418758,2.891,20.546,1724643201399849,11141125,0.28800002,3.1415925,0.84900004,1.189,0.48999998,0.72999996,65,18,0.060000002,0.057000004,0.019000001,0.001,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
625720790,0,36.6609725,126.3418758,2.894,20.549,1724643201499849,11141125,0.277,3.1415925,0.84800005,1.189,0.48999998,0.72999996,65,18,0.020000001,0.004,-0.020000001,0.041,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
625821805,0,36.6609725,126.3418758,2.896,20.55,1724643201599848,11141125,0.28300002,3.1415925,0.84800005,1.189,0.48999998,0.72999996,65,18,0.068,0.021000002,0.064,-0.004,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
625919794,0,36.6609725,126.3418758,2.8970000000000002,20.551000000000002,1724643201699848,11141125,0.284,3.1415925,0.84800005,1.189,0.48999998,0.72999996,65,18,0.036000002,-0.027,-0.023000002,0.006,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
626020792,0,36.6609725,126.3418758,2.907,20.562,1724643201799848,11141125,0.284,3.1415925,0.84800005,1.189,0.48999998,0.72999996,65,18,0.071,0.006,0.071,0.003,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
626117795,0,36.6609725,126.3418758,2.916,20.571,1724643201899848,11141125,0.29000002,3.1415925,0.84800005,1.189,0.48999998,0.72999996,65,18,0.026,-0.010000001,0.024,-0.015000001,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
626224790,0,36.6609725,126.3418758,2.918,20.572,1724643201999849,11141125,0.268,3.1415925,0.84800005,1.1880001,0.48999998,0.72999996,65,18,0.020000001,0.010000001,-0.018000001,-0.030000001,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
626328792,0,36.6609725,126.3418758,2.924,20.578,1724643202099848,11141125,0.26700002,3.1415925,0.84800005,1.1880001,0.48999998,0.72999996,65,18,0.016,-0.011000001,-0.011000001,-0.09200001,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
626424790,0,36.6609725,126.3418758,2.922,20.577,1724643202199848,11141125,0.27600002,3.1415925,0.84800005,1.1880001,0.48999998,0.72999996,65,18,0.026,-0.022000002,0.013,0.027,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
626514790,0,36.6609725,126.3418758,2.923,20.578,1724643202299848,11141125,0.293,3.1415925,0.84800005,1.1880001,0.48999998,0.72999996,65,18,0.013,-0.010000001,0.007,-0.004,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
626618821,0,36.6609725,126.3418758,2.924,20.579,1724643202399848,11141125,0.289,3.1415925,0.84800005,1.1880001,0.48999998,0.72999996,65,36,0.058000002,0.052,0.027,-0.026,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
626717792,0,36.6609725,126.3418758,2.924,20.579,1724643202499848,11141125,0.26500002,3.1415925,0.84800005,1.1880001,0.48999998,0.72999996,65,36,0.018000001,-0.008,-0.017,-0.008,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
626821792,0,36.6609725,126.3418758,2.922,20.576,1724643202599848,11141125,0.28500003,3.1415925,0.84800005,1.1880001,0.48999998,0.72999996,65,36,0.051000003,-0.017,-0.048,0.049000002,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
626918789,0,36.6609725,126.34187569999999,2.927,20.582,1724643202699848,11141125,0.289,3.1415925,0.84800005,1.1880001,0.48999998,0.72999996,65,36,0.039,0.039,0.002,0.003,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
627016824,0,36.6609725,126.34187569999999,2.931,20.585,1724643202799848,11141125,0.291,3.1415925,0.84700006,1.1880001,0.48999998,0.72999996,65,36,0.012,-0.012,-0.001,0.002,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
627117790,0,36.6609725,126.34187569999999,2.931,20.585,1724643202899848,11141125,0.26000002,3.1415925,0.84700006,1.1880001,0.48999998,0.72999996,65,36,0.011000001,0.009000001,0.007,0.030000001,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
627227073,0,36.6609725,126.34187569999999,2.944,20.598,1724643202999849,11141125,0.27,3.1415925,0.84700006,1.187,0.48999998,0.72999996,65,36,0.030000001,-0.006,0.030000001,0.010000001,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
627324790,0,36.6609725,126.34187569999999,2.943,20.597,1724643203099848,11141125,0.273,3.1415925,0.84700006,1.187,0.48999998,0.72999996,65,36,0.022000002,-0.010000001,-0.020000001,-0.003,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
627411791,0,36.6609725,126.34187569999999,2.947,20.602,1724643203199848,11141125,0.263,3.1415925,0.84700006,1.187,0.48999998,0.72999996,65,36,0.054,0.036000002,0.040000003,0.035,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
627518792,0,36.6609725,126.3418758,2.953,20.607,1724643203299848,11141125,0.263,3.1415925,0.84700006,1.187,0.48999998,0.72999996,65,36,0.019000001,-0.011000001,0.015000001,0.025,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
627619451,0,36.6609725,126.3418758,2.953,20.608,1724643203399848,11141125,0.256,3.1415925,0.846,1.1860001,0.48999998,0.72999996,64,18,0.017,0.001,0.017,0.045,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
627717790,0,36.6609725,126.3418758,2.955,20.61,1724643203499848,11141125,0.26200002,3.1415925,0.846,1.1860001,0.48999998,0.72999996,64,18,0.035,-0.020000001,0.028,0.058000002,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
627818796,0,36.6609725,126.3418758,2.951,20.606,1724643203599847,11141125,0.28300002,3.1415925,0.846,1.1860001,0.48999998,0.72999996,64,18,0.052,0.022000002,-0.047000002,0.026,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
627917792,0,36.6609725,126.34187569999999,2.96,20.615000000000002,1724643203699847,11141125,0.284,3.1415925,0.846,1.1860001,0.48999998,0.72999996,64,18,0.043,-0.040000003,-0.017,0.0,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
628016792,0,36.6609725,126.34187569999999,2.96,20.615000000000002,1724643203799847,11141125,0.26900002,3.1415925,0.846,1.1860001,0.48999998,0.72999996,64,18,0.059000004,0.037,0.046000004,0.023000002,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
628122950,0,36.6609725,126.3418758,2.964,20.619,1724643203899847,11141125,0.27600002,3.1415925,0.846,1.1850001,0.48999998,0.72999996,64,18,0.012,-0.002,0.012,-0.019000001,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
628235920,0,36.6609725,126.3418758,2.964,20.618000000000002,1724643203999848,11141125,0.282,3.1415925,0.846,1.1850001,0.48999998,0.72999996,64,18,0.020000001,0.008,0.018000001,-0.021000002,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
628316791,0,36.6609725,126.3418758,2.964,20.619,1724643204099847,11141125,0.28500003,3.1415925,0.845,1.1850001,0.48999998,0.72999996,64,18,0.055000003,0.045,-0.030000001,0.0050000004,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
628419817,0,36.6609725,126.3418758,2.969,20.624,1724643204199847,11141125,0.26700002,3.1415925,0.845,1.1850001,0.48999998,0.72999996,64,18,0.020000001,-0.020000001,0.003,0.056,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
628518797,0,36.6609725,126.34187569999999,2.971,20.626,1724643204299847,11141125,0.268,3.1415925,0.845,1.1850001,0.48999998,0.72999996,64,18,0.011000001,0.011000001,-0.004,0.028,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
628618797,0,36.6609725,126.34187569999999,2.976,20.631,1724643204399847,11141125,0.26200002,3.1415925,0.845,1.1850001,0.48999998,0.72999996,64,43,0.027,0.025,0.010000001,0.040000003,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
628719848,0,36.6609725,126.34187569999999,2.978,20.633,1724643204499847,11141125,0.27600002,3.1415925,0.845,1.184,0.48999998,0.72999996,64,43,0.032,-0.001,-0.032,0.040000003,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
628817791,0,36.6609725,126.34187569999999,2.979,20.634,1724643204599847,11141125,0.266,3.1415925,0.84400004,1.184,0.48999998,0.72999996,64,43,0.012,-0.009000001,0.007,0.015000001,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
628918798,0,36.6609725,126.34187569999999,2.976,20.631,1724643204699847,11141125,0.263,3.1415925,0.84400004,1.184,0.48999998,0.72999996,64,43,0.052,0.013,0.05,0.056,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
629018791,0,36.6609725,126.3418758,2.98,20.635,1724643204799847,11141125,0.28300002,3.1415925,0.84400004,1.184,0.48999998,0.72999996,64,43,0.009000001,0.0050000004,0.008,0.001,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
629118792,0,36.6609725,126.34187569999999,2.99,20.644000000000002,1724643204899847,11141125,0.282,3.1415925,0.84400004,1.184,0.48999998,0.72999996,64,43,0.066,0.003,-0.066,0.030000001,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
629219789,0,36.6609725,126.34187569999999,2.991,20.646,1724643204999848,11141125,0.282,3.1415925,0.84400004,1.1830001,0.48999998,0.72999996,64,43,0.027,0.019000001,0.020000001,-0.007,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
629321793,0,36.6609725,126.34187569999999,2.997,20.652,1724643205099847,11141125,0.27800003,3.1415925,0.84400004,1.1830001,0.48999998,0.72999996,64,43,0.042000003,-0.021000002,-0.036000002,-0.0050000004,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
629418849,0,36.6609725,126.3418756,3.003,20.658,1724643205199847,11141125,0.279,3.1415925,0.84300005,1.1830001,0.48999998,0.72999996,64,43,0.059000004,0.058000002,0.006,-0.042000003,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
629518816,0,36.6609725,126.3418756,3.023,20.678,1724643205299847,11141125,0.264,3.1415925,0.84300005,1.1830001,0.48999998,0.72999996,64,43,0.046000004,0.046000004,-0.003,-0.142,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
629620790,0,36.6609726,126.3418756,3.0460000000000003,20.7,1724643205399847,11141125,0.26200002,3.1415925,0.84300005,1.1830001,0.48999998,0.72999996,64,18,0.024,0.023000002,0.004,-0.17500001,3.7489486,0,nan,0.0,0.0,0.0,0,3,2,1,1,32,0,0,0
