WP coordinates: [array([-0.58906736, -3.81291593, -4.99999883]), array([33.31893755, -0.15041487, -4.99991271]), array([ 0.,  0., -5.]), array([0., 0., 0.])]

nav_state_timestamp: [30929761]
nav_state: [15]
takeoff time: 43280212

A       B            C          D        E      F   G   H   I   J    K  L
0	37.455943	126.954191	0.000000	2024	9	5	10	54	41	0	0

0	37.455943	126.954191	0.013000	2024	9	5	10	54	41	200	0

0	37.455943	126.954191	0.020000	2024	9	5	10	54	41	300	0

0	37.455943	126.954191	0.026000	2024	9	5	10	54	41	400	0

0	37.455943	126.954191	0.036000	2024	9	5	10	54	41	500	0

0	37.455943	126.954191	0.041000	2024	9	5	10	54	41	600	0

0	37.455943	126.954191	0.043000	2024	9	5	10	54	41	700	0

0	37.455943	126.954191	0.051000	2024	9	5	10	54	41	800	0

0	37.455943	126.954191	0.059000	2024	9	5	10	54	41	900	0

0	37.455943	126.954191	0.063000	2024	9	5	10	54	42	0	0

0	37.455943	126.954191	0.072000	2024	9	5	10	54	42	100	0

0	37.455943	126.954191	0.074000	2024	9	5	10	54	42	200	0

0	37.455943	126.954191	0.084000	2024	9	5	10	54	42	300	1

0	37.455942	126.954191	0.093000	2024	9	5	10	54	42	400	1

0	37.455942	126.954191	0.095000	2024	9	5	10	54	42	500	1

0	37.455942	126.954191	0.105000	2024	9	5	10	54	42	600	1

0	37.455942	126.954191	0.111000	2024	9	5	10	54	42	700	1

0	37.455942	126.954191	0.115000	2024	9	5	10	54	42	800	1

0	37.455942	126.954191	0.121000	2024	9	5	10	54	42	900	1

0	37.455942	126.954191	0.122000	2024	9	5	10	54	43	0	1

0	37.455942	126.954191	0.132000	2024	9	5	10	54	43	100	1

0	37.455942	126.954191	0.136000	2024	9	5	10	54	43	200	1

0	37.455942	126.954191	0.149000	2024	9	5	10	54	43	300	1

0	37.455942	126.954191	0.158000	2024	9	5	10	54	43	400	1

0	37.455942	126.954191	0.161000	2024	9	5	10	54	43	500	1

0	37.455942	126.954191	0.171000	2024	9	5	10	54	43	600	1

0	37.455942	126.954191	0.179000	2024	9	5	10	54	43	700	1

0	37.455942	126.954191	0.195000	2024	9	5	10	54	43	800	1

0	37.455942	126.954191	0.210000	2024	9	5	10	54	43	900	1

0	37.455942	126.954191	0.218000	2024	9	5	10	54	44	0	1

0	37.455942	126.954191	0.220000	2024	9	5	10	54	44	100	1

0	37.455942	126.954191	0.220000	2024	9	5	10	54	44	200	1

0	37.455942	126.954191	0.226000	2024	9	5	10	54	44	300	1

0	37.455942	126.954191	0.243000	2024	9	5	10	54	44	400	1

0	37.455942	126.954191	0.250000	2024	9	5	10	54	44	500	1

0	37.455942	126.954191	0.260000	2024	9	5	10	54	44	600	1

0	37.455942	126.954191	0.266000	2024	9	5	10	54	44	700	1

0	37.455942	126.954192	0.280000	2024	9	5	10	54	44	800	1

0	37.455942	126.954192	0.283000	2024	9	5	10	54	44	900	1

0	37.455942	126.954192	0.287000	2024	9	5	10	54	45	0	1

0	37.455941	126.954193	0.291000	2024	9	5	10	54	45	100	1

0	37.455941	126.954193	0.307000	2024	9	5	10	54	45	200	1

0	37.455941	126.954193	0.312000	2024	9	5	10	54	45	300	1

0	37.455941	126.954193	0.325000	2024	9	5	10	54	45	400	1

0	37.455941	126.954194	0.333000	2024	9	5	10	54	45	500	1

0	37.455941	126.954194	0.329000	2024	9	5	10	54	45	600	1

0	37.455941	126.954194	0.343000	2024	9	5	10	54	45	700	1

0	37.455941	126.954195	0.352000	2024	9	5	10	54	45	800	1

0	37.455941	126.954195	0.372000	2024	9	5	10	54	45	900	1

0	37.455941	126.954195	0.401000	2024	9	5	10	54	46	0	1

0	37.455941	126.954196	0.423000	2024	9	5	10	54	46	100	1

0	37.455941	126.954196	0.456000	2024	9	5	10	54	46	200	1

0	37.455941	126.954197	0.521000	2024	9	5	10	54	46	300	1

0	37.455941	126.954197	0.564000	2024	9	5	10	54	46	400	1

0	37.455941	126.954197	0.611000	2024	9	5	10	54	46	500	1

0	37.455941	126.954198	0.665000	2024	9	5	10	54	46	600	1

0	37.455941	126.954198	0.717000	2024	9	5	10	54	46	700	1

0	37.455941	126.954199	0.763000	2024	9	5	10	54	46	800	1

0	37.455941	126.954199	0.803000	2024	9	5	10	54	46	900	1

0	37.455942	126.954199	0.860000	2024	9	5	10	54	47	0	1

0	37.455942	126.954200	0.909000	2024	9	5	10	54	47	100	1

0	37.455942	126.954200	0.970000	2024	9	5	10	54	47	200	1

0	37.455942	126.954201	1.043000	2024	9	5	10	54	47	300	1

0	37.455943	126.954201	1.109000	2024	9	5	10	54	47	400	1

0	37.455943	126.954202	1.196000	2024	9	5	10	54	47	500	1

0	37.455943	126.954202	1.301000	2024	9	5	10	54	47	600	1

0	37.455943	126.954202	1.397000	2024	9	5	10	54	47	700	1

0	37.455943	126.954203	1.513000	2024	9	5	10	54	47	800	1

0	37.455944	126.954203	1.624000	2024	9	5	10	54	47	900	1

0	37.455944	126.954203	1.766000	2024	9	5	10	54	48	0	1

0	37.455944	126.954204	1.871000	2024	9	5	10	54	48	100	1

0	37.455944	126.954204	1.979000	2024	9	5	10	54	48	200	1

0	37.455944	126.954204	2.079000	2024	9	5	10	54	48	300	1

0	37.455944	126.954205	2.162000	2024	9	5	10	54	48	400	1

0	37.455944	126.954205	2.212000	2024	9	5	10	54	48	500	1

0	37.455944	126.954205	2.285000	2024	9	5	10	54	48	600	1

0	37.455944	126.954206	2.306000	2024	9	5	10	54	48	700	1

0	37.455944	126.954206	2.315000	2024	9	5	10	54	48	800	1

0	37.455944	126.954206	2.332000	2024	9	5	10	54	48	900	1

0	37.455944	126.954207	2.337000	2024	9	5	10	54	49	0	1

0	37.455944	126.954207	2.326000	2024	9	5	10	54	49	100	1

0	37.455944	126.954208	2.309000	2024	9	5	10	54	49	200	1

0	37.455944	126.954208	2.280000	2024	9	5	10	54	49	300	1

0	37.455944	126.954208	2.233000	2024	9	5	10	54	49	400	1

0	37.455944	126.954209	2.197000	2024	9	5	10	54	49	500	1

0	37.455944	126.954209	2.166000	2024	9	5	10	54	49	600	1

0	37.455944	126.954210	2.116000	2024	9	5	10	54	49	700	1

0	37.455944	126.954210	2.090000	2024	9	5	10	54	49	800	1

0	37.455944	126.954211	2.061000	2024	9	5	10	54	49	900	1

0	37.455944	126.954211	2.033000	2024	9	5	10	54	50	0	1

0	37.455944	126.954212	2.020000	2024	9	5	10	54	50	100	1

0	37.455944	126.954212	2.019000	2024	9	5	10	54	50	200	1

0	37.455944	126.954213	2.015000	2024	9	5	10	54	50	300	1

0	37.455944	126.954213	2.021000	2024	9	5	10	54	50	400	1

0	37.455944	126.954214	2.028000	2024	9	5	10	54	50	500	1

0	37.455944	126.954214	2.030000	2024	9	5	10	54	50	600	1

0	37.455944	126.954214	2.050000	2024	9	5	10	54	50	700	1

0	37.455944	126.954215	2.074000	2024	9	5	10	54	50	800	1

0	37.455944	126.954215	2.086000	2024	9	5	10	54	50	900	1

0	37.455944	126.954216	2.104000	2024	9	5	10	54	51	0	1

0	37.455944	126.954216	2.123000	2024	9	5	10	54	51	100	1

0	37.455944	126.954216	2.142000	2024	9	5	10	54	51	200	1

0	37.455944	126.954216	2.167000	2024	9	5	10	54	51	300	1

0	37.455944	126.954216	2.199000	2024	9	5	10	54	51	400	1

0	37.455944	126.954217	2.228000	2024	9	5	10	54	51	500	1

0	37.455944	126.954217	2.245000	2024	9	5	10	54	51	600	1

0	37.455944	126.954217	2.264000	2024	9	5	10	54	51	700	1

0	37.455944	126.954217	2.281000	2024	9	5	10	54	51	800	1

0	37.455944	126.954217	2.307000	2024	9	5	10	54	51	900	1

0	37.455944	126.954217	2.328000	2024	9	5	10	54	52	0	1

0	37.455944	126.954217	2.334000	2024	9	5	10	54	52	100	1

0	37.455944	126.954217	2.351000	2024	9	5	10	54	52	200	1

0	37.455944	126.954217	2.380000	2024	9	5	10	54	52	300	1

0	37.455944	126.954217	2.400000	2024	9	5	10	54	52	400	1

0	37.455944	126.954217	2.433000	2024	9	5	10	54	52	500	1

0	37.455945	126.954217	2.466000	2024	9	5	10	54	52	600	1

0	37.455945	126.954217	2.493000	2024	9	5	10	54	52	700	1

0	37.455945	126.954218	2.529000	2024	9	5	10	54	52	800	1

0	37.455945	126.954218	2.555000	2024	9	5	10	54	52	900	1

0	37.455945	126.954218	2.587000	2024	9	5	10	54	53	0	1

0	37.455945	126.954218	2.643000	2024	9	5	10	54	53	100	1

0	37.455945	126.954218	2.695000	2024	9	5	10	54	53	200	1

0	37.455945	126.954219	2.754000	2024	9	5	10	54	53	300	1

0	37.455945	126.954219	2.800000	2024	9	5	10	54	53	400	1

0	37.455945	126.954219	2.887000	2024	9	5	10	54	53	500	1

0	37.455945	126.954219	2.936000	2024	9	5	10	54	53	600	1

0	37.455945	126.954219	2.985000	2024	9	5	10	54	53	700	1

0	37.455945	126.954220	2.999000	2024	9	5	10	54	53	800	1

0	37.455945	126.954220	3.015000	2024	9	5	10	54	53	900	1

0	37.455945	126.954220	3.022000	2024	9	5	10	54	54	0	1

0	37.455946	126.954220	3.025000	2024	9	5	10	54	54	100	1

0	37.455946	126.954221	2.999000	2024	9	5	10	54	54	200	1

0	37.455946	126.954221	2.958000	2024	9	5	10	54	54	300	1

0	37.455946	126.954221	2.907000	2024	9	5	10	54	54	400	1

0	37.455946	126.954222	2.849000	2024	9	5	10	54	54	500	1

0	37.455946	126.954222	2.790000	2024	9	5	10	54	54	600	1

0	37.455946	126.954222	2.767000	2024	9	5	10	54	54	700	1

