timestamp,armed_time,takeoff_time,nav_state_timestamp,valid_nav_states_mask,can_set_nav_states_mask,failure_detector_status,arming_state,latest_arming_reason,latest_disarming_reason,nav_state_user_intention,nav_state,executor_in_charge,hil_state,vehicle_type,failsafe,failsafe_and_user_took_over,failsafe_defer_state,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,is_vtol,is_vtol_tailsitter,in_transition_mode,in_transition_to_fw,system_type,system_id,component_id,safety_button_available,safety_off,power_input_valid,usb_connected,open_drone_id_system_present,open_drone_id_system_healthy,parachute_system_present,parachute_system_healthy,avoidance_system_required,avoidance_system_valid,rc_calibration_in_progress,calibration_enabled,pre_flight_checks_pass
52140740,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
52646863,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
53152800,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
53647741,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
54154741,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
54660755,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
55167099,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
55672741,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
56179739,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
56674925,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
57180738,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
57686766,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
58192739,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
58687741,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
59193740,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
59699770,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
60205738,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
60712081,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
61217789,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
61723740,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
62229805,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
62725150,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
63231759,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
63737776,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
64243786,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
64738742,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
65245741,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
65752099,42010265,43280212,30929761,2147411071,8307839,0,2,2,0,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
66093939,0,0,30929761,2147411071,8307839,0,1,2,2,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
66598747,0,0,30929761,2147411071,8307839,0,1,2,2,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
66752773,0,0,30929761,2147411071,8307839,0,1,2,2,15,15,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
